﻿Sensor remetente, Estado do Paciente, Enviado às (s), Processado às (s), Diff (s),Sensors,Cycle Time Constraint,Emergency Detection Time Constraint
Sensor9,bom,468.623,468.632,0.00869,twenty,SATISFIED,SATISFIED
Sensor9,ruim,478.7,478.707,0.00697,twenty,SATISFIED,SATISFIED
Sensor9,ruim,479.464,479.471,0.00679,twenty,SATISFIED,SATISFIED
Sensor9,ruim,479.832,479.839,0.00758,twenty,SATISFIED,SATISFIED
Sensor9,ruim,479.965,479.973,0.00767,twenty,SATISFIED,SATISFIED
Sensor9,medio,480.093,480.103,0.00997,twenty,SATISFIED,SATISFIED
Sensor9,ruim,484.642,484.652,0.0098,twenty,SATISFIED,SATISFIED
Sensor9,medio,486.14,486.149,0.00847,twenty,SATISFIED,SATISFIED
Sensor9,bom,486.399,486.406,0.00707,twenty,SATISFIED,SATISFIED
Sensor9,ruim,486.774,486.782,0.00782,twenty,SATISFIED,SATISFIED
Sensor9,medio,487.277,487.285,0.00774,twenty,SATISFIED,SATISFIED
Sensor9,ruim,487.791,487.798,0.00756,twenty,SATISFIED,SATISFIED
Sensor9,ruim,488.29,488.298,0.00775,twenty,SATISFIED,SATISFIED
Sensor9,ruim,488.789,488.797,0.00766,twenty,SATISFIED,SATISFIED
Sensor9,ruim,488.922,488.929,0.0069,twenty,SATISFIED,SATISFIED
Sensor9,ruim,492.36,492.367,0.00694,twenty,SATISFIED,SATISFIED
Sensor9,medio,492.742,492.749,0.0069,twenty,SATISFIED,SATISFIED
Sensor9,ruim,493.119,493.126,0.00762,twenty,SATISFIED,SATISFIED
Sensor9,medio,498.269,498.277,0.00849,twenty,SATISFIED,SATISFIED
Sensor9,ruim,498.522,498.53,0.00776,twenty,SATISFIED,SATISFIED
Sensor9,medio,500.421,500.428,0.00774,twenty,SATISFIED,SATISFIED
Sensor9,ruim,500.794,500.802,0.00776,twenty,SATISFIED,SATISFIED
Sensor9,ruim,504.256,504.263,0.0077,twenty,SATISFIED,SATISFIED
Sensor9,medio,504.383,504.392,0.00911,twenty,SATISFIED,SATISFIED
Sensor9,bom,504.516,504.524,0.00776,twenty,SATISFIED,SATISFIED
Sensor9,ruim,504.776,504.784,0.00791,twenty,SATISFIED,SATISFIED
Sensor9,medio,505.035,505.044,0.0086,twenty,SATISFIED,SATISFIED
Sensor9,medio,505.924,505.933,0.00837,twenty,SATISFIED,SATISFIED
Sensor9,ruim,506.055,506.063,0.00764,twenty,SATISFIED,SATISFIED
Sensor9,ruim,507.059,507.066,0.00769,twenty,SATISFIED,SATISFIED
Sensor9,ruim,507.315,507.322,0.00765,twenty,SATISFIED,SATISFIED
Sensor9,medio,507.577,507.587,0.00994,twenty,SATISFIED,SATISFIED
Sensor9,bom,507.841,507.849,0.00766,twenty,SATISFIED,SATISFIED
Sensor9,ruim,509.201,509.208,0.00702,twenty,SATISFIED,SATISFIED
Sensor9,ruim,515.946,515.953,0.00764,twenty,SATISFIED,SATISFIED
Sensor9,ruim,516.073,516.081,0.00779,twenty,SATISFIED,SATISFIED
Sensor9,ruim,517.566,517.574,0.0087,twenty,SATISFIED,SATISFIED
Sensor9,ruim,517.819,517.826,0.00699,twenty,SATISFIED,SATISFIED
Sensor9,medio,518.825,518.835,0.01021,twenty,SATISFIED,SATISFIED
Sensor9,ruim,519.485,519.492,0.00702,twenty,SATISFIED,SATISFIED
Sensor9,ruim,525.543,525.55,0.00695,twenty,SATISFIED,SATISFIED
Sensor9,medio,525.796,525.805,0.00926,twenty,SATISFIED,SATISFIED
Sensor9,ruim,525.929,525.938,0.00872,twenty,SATISFIED,SATISFIED
Sensor9,ruim,540.561,540.569,0.00845,twenty,SATISFIED,SATISFIED
Sensor9,bom,541.075,541.082,0.00691,twenty,SATISFIED,SATISFIED
Sensor9,medio,542.209,542.217,0.0078,twenty,SATISFIED,SATISFIED
Sensor9,bom,542.722,542.729,0.00774,twenty,SATISFIED,SATISFIED
Sensor9,medio,543.098,543.105,0.00696,twenty,SATISFIED,SATISFIED
Sensor9,bom,543.725,543.733,0.00863,twenty,SATISFIED,SATISFIED
Sensor9,ruim,553.952,553.96,0.00784,twenty,SATISFIED,SATISFIED
Sensor9,ruim,554.336,554.346,0.01047,twenty,SATISFIED,SATISFIED
Sensor9,ruim,554.849,554.856,0.00701,twenty,SATISFIED,SATISFIED
Sensor9,ruim,561.863,561.872,0.00941,twenty,SATISFIED,SATISFIED
Sensor9,ruim,562.142,562.151,0.00897,twenty,SATISFIED,SATISFIED
Sensor9,ruim,562.417,562.424,0.00693,twenty,SATISFIED,SATISFIED
Sensor9,ruim,562.556,562.564,0.00761,twenty,SATISFIED,SATISFIED
Sensor10,ruim,17.6533,17.737,0.08368,twenty,SATISFIED,SATISFIED
Sensor10,medio,19.1523,19.2356,0.08329,twenty,SATISFIED,SATISFIED
Sensor10,bom,19.2531,19.3354,0.08237,twenty,SATISFIED,SATISFIED
Sensor10,ruim,21.5533,21.6356,0.08229,twenty,SATISFIED,SATISFIED
Sensor10,ruim,21.6536,21.7355,0.08191,twenty,SATISFIED,SATISFIED
Sensor10,medio,22.9524,23.0347,0.0823,twenty,SATISFIED,SATISFIED
Sensor10,bom,23.1515,23.2349,0.08336,twenty,SATISFIED,SATISFIED
Sensor10,ruim,29.9524,30.0362,0.08384,twenty,SATISFIED,SATISFIED
Sensor10,medio,30.156,30.2385,0.08247,twenty,SATISFIED,SATISFIED
Sensor10,ruim,37.1852,37.2736,0.0884,twenty,SATISFIED,SATISFIED
Sensor10,ruim,37.5028,37.6382,0.13537,twenty,VIOLATED,SATISFIED
Sensor10,ruim,43.3517,43.4539,0.10218,twenty,VIOLATED,SATISFIED
Sensor10,medio,45.6818,45.7917,0.10991,twenty,VIOLATED,SATISFIED
Sensor10,ruim,45.8095,45.9212,0.11174,twenty,VIOLATED,SATISFIED
Sensor10,ruim,46.0626,46.1706,0.10846,twenty,VIOLATED,SATISFIED
Sensor10,medio,46.5896,46.7001,0.11053,twenty,VIOLATED,SATISFIED
Sensor10,ruim,49.1038,49.209,0.10519,twenty,VIOLATED,SATISFIED
Sensor10,medio,50.1266,50.2351,0.10846,twenty,VIOLATED,SATISFIED
Sensor10,ruim,50.5095,50.6215,0.11192,twenty,VIOLATED,SATISFIED
Sensor10,ruim,51.521,51.63,0.10899,twenty,VIOLATED,SATISFIED
Sensor10,ruim,51.6474,51.7608,0.11341,twenty,VIOLATED,SATISFIED
Sensor10,ruim,51.9047,52.0152,0.11049,twenty,VIOLATED,SATISFIED
Sensor10,medio,52.9254,53.0349,0.1095,twenty,VIOLATED,SATISFIED
Sensor10,ruim,53.1786,53.2863,0.10768,twenty,VIOLATED,SATISFIED
Sensor10,ruim,56.492,56.6036,0.11155,twenty,VIOLATED,SATISFIED
Sensor10,ruim,56.8821,56.996,0.11392,twenty,VIOLATED,SATISFIED
Sensor10,medio,57.2689,57.3805,0.11154,twenty,VIOLATED,SATISFIED
Sensor10,ruim,58.8644,58.9735,0.10909,twenty,VIOLATED,SATISFIED
Sensor10,medio,61.2978,61.4083,0.11052,twenty,VIOLATED,SATISFIED
Sensor10,bom,61.426,61.536,0.11003,twenty,VIOLATED,SATISFIED
Sensor10,ruim,76.7047,76.8183,0.11356,twenty,VIOLATED,SATISFIED
Sensor10,medio,79.5783,79.6884,0.11007,twenty,VIOLATED,SATISFIED
Sensor10,ruim,89.5122,89.6231,0.11089,twenty,VIOLATED,SATISFIED
Sensor10,ruim,90.1506,90.261,0.11045,twenty,VIOLATED,SATISFIED
Sensor10,ruim,90.4097,90.5188,0.10909,twenty,VIOLATED,SATISFIED
Sensor10,ruim,95.9281,96.0396,0.11156,twenty,VIOLATED,SATISFIED
Sensor10,medio,98.3245,98.4337,0.10924,twenty,VIOLATED,SATISFIED
Sensor10,bom,98.4514,98.5617,0.1103,twenty,VIOLATED,SATISFIED
Sensor10,ruim,111.386,111.515,0.12821,twenty,VIOLATED,SATISFIED
Sensor10,medio,111.966,112.087,0.12107,twenty,VIOLATED,SATISFIED
Sensor10,bom,112.109,112.238,0.12852,twenty,VIOLATED,SATISFIED
Sensor10,ruim,113.387,113.5,0.11285,twenty,VIOLATED,SATISFIED
Sensor10,ruim,114.667,114.778,0.11115,twenty,VIOLATED,SATISFIED
Sensor10,ruim,114.924,115.031,0.1073,twenty,VIOLATED,SATISFIED
Sensor10,ruim,116.975,117.088,0.11282,twenty,VIOLATED,SATISFIED
Sensor10,ruim,117.244,117.359,0.11476,twenty,VIOLATED,SATISFIED
Sensor10,medio,119.731,119.853,0.12196,twenty,VIOLATED,SATISFIED
Sensor10,bom,120.146,120.264,0.11752,twenty,VIOLATED,SATISFIED
Sensor10,ruim,123.285,123.408,0.12218,twenty,VIOLATED,SATISFIED
Sensor10,ruim,124.129,124.257,0.12773,twenty,VIOLATED,SATISFIED
Sensor10,ruim,124.275,124.397,0.1221,twenty,VIOLATED,SATISFIED
Sensor10,ruim,124.71,124.835,0.12477,twenty,VIOLATED,SATISFIED
Sensor10,ruim,125.135,125.249,0.1148,twenty,VIOLATED,SATISFIED
Sensor10,medio,130.042,130.155,0.11331,twenty,VIOLATED,SATISFIED
Sensor10,medio,130.177,130.294,0.11627,twenty,VIOLATED,SATISFIED
Sensor10,ruim,135.255,135.363,0.10899,twenty,VIOLATED,SATISFIED
Sensor10,ruim,135.808,135.925,0.11708,twenty,VIOLATED,SATISFIED
Sensor10,ruim,135.945,136.073,0.12841,twenty,VIOLATED,SATISFIED
Sensor10,ruim,136.346,136.456,0.11014,twenty,VIOLATED,SATISFIED
Sensor10,bom,136.601,136.711,0.11042,twenty,VIOLATED,SATISFIED
Sensor10,ruim,137.108,137.221,0.11291,twenty,VIOLATED,SATISFIED
Sensor10,ruim,137.629,137.741,0.11118,twenty,VIOLATED,SATISFIED
Sensor10,ruim,138.14,138.253,0.1132,twenty,VIOLATED,SATISFIED
Sensor10,ruim,138.533,138.65,0.11695,twenty,VIOLATED,SATISFIED
Sensor10,medio,139.045,139.155,0.11026,twenty,VIOLATED,SATISFIED
Sensor10,ruim,145.268,145.374,0.10612,twenty,VIOLATED,SATISFIED
Sensor10,ruim,145.392,145.5,0.10844,twenty,VIOLATED,SATISFIED
Sensor10,ruim,152.507,152.622,0.1145,twenty,VIOLATED,SATISFIED
Sensor10,medio,152.774,152.885,0.11123,twenty,VIOLATED,SATISFIED
Sensor10,ruim,155.119,155.232,0.11317,twenty,VIOLATED,SATISFIED
Sensor10,ruim,156.751,156.857,0.1055,twenty,VIOLATED,SATISFIED
Sensor10,ruim,156.874,156.986,0.1113,twenty,VIOLATED,SATISFIED
Sensor10,ruim,161.546,161.667,0.12067,twenty,VIOLATED,SATISFIED
Sensor10,ruim,161.825,161.95,0.12462,twenty,VIOLATED,SATISFIED
Sensor10,medio,161.971,162.103,0.13165,twenty,VIOLATED,SATISFIED
Sensor10,ruim,169.081,169.206,0.12477,twenty,VIOLATED,SATISFIED
Sensor10,ruim,169.225,169.348,0.12331,twenty,VIOLATED,SATISFIED
Sensor10,medio,183.364,183.485,0.12033,twenty,VIOLATED,SATISFIED
Sensor10,ruim,183.791,183.917,0.1263,twenty,VIOLATED,SATISFIED
Sensor10,ruim,190.406,190.515,0.10813,twenty,VIOLATED,SATISFIED
Sensor10,ruim,190.806,190.925,0.1189,twenty,VIOLATED,SATISFIED
Sensor10,medio,197.552,197.665,0.11328,twenty,VIOLATED,SATISFIED
Sensor10,ruim,197.824,197.945,0.12163,twenty,VIOLATED,SATISFIED
Sensor10,medio,199.733,199.845,0.11179,twenty,VIOLATED,SATISFIED
Sensor10,bom,199.863,199.981,0.11819,twenty,VIOLATED,SATISFIED
Sensor10,ruim,201.739,201.852,0.11341,twenty,VIOLATED,SATISFIED
Sensor10,ruim,202.006,202.123,0.11621,twenty,VIOLATED,SATISFIED
Sensor10,ruim,203.355,203.473,0.11848,twenty,VIOLATED,SATISFIED
Sensor10,ruim,206.958,207.075,0.11614,twenty,VIOLATED,SATISFIED
Sensor10,ruim,207.092,207.212,0.12031,twenty,VIOLATED,SATISFIED
Sensor10,ruim,207.232,207.352,0.11969,twenty,VIOLATED,SATISFIED
Sensor10,bom,208.051,208.168,0.11636,twenty,VIOLATED,SATISFIED
Sensor10,ruim,213.935,214.058,0.12293,twenty,VIOLATED,SATISFIED
Sensor10,ruim,214.22,214.344,0.12419,twenty,VIOLATED,SATISFIED
Sensor10,ruim,217.324,217.448,0.12396,twenty,VIOLATED,SATISFIED
Sensor10,ruim,218.17,218.293,0.12305,twenty,VIOLATED,SATISFIED
Sensor10,medio,218.311,218.432,0.12163,twenty,VIOLATED,SATISFIED
Sensor10,ruim,221.582,221.694,0.11197,twenty,VIOLATED,SATISFIED
Sensor10,ruim,223.371,223.479,0.10781,twenty,VIOLATED,SATISFIED
Sensor10,medio,223.497,223.606,0.10853,twenty,VIOLATED,SATISFIED
Sensor10,ruim,226.807,226.923,0.11615,twenty,VIOLATED,SATISFIED
Sensor10,medio,228.232,228.344,0.11189,twenty,VIOLATED,SATISFIED
Sensor10,medio,228.917,229.032,0.11519,twenty,VIOLATED,SATISFIED
Sensor10,medio,237.982,238.095,0.11297,twenty,VIOLATED,SATISFIED
Sensor10,ruim,238.37,238.481,0.11104,twenty,VIOLATED,SATISFIED
Sensor10,ruim,239.275,239.39,0.1154,twenty,VIOLATED,SATISFIED
Sensor10,medio,239.537,239.643,0.10613,twenty,VIOLATED,SATISFIED
Sensor10,medio,239.661,239.774,0.11249,twenty,VIOLATED,SATISFIED
Sensor10,ruim,243.888,243.996,0.10805,twenty,VIOLATED,SATISFIED
Sensor10,medio,245.14,245.247,0.10641,twenty,VIOLATED,SATISFIED
Sensor10,bom,245.264,245.377,0.11207,twenty,VIOLATED,SATISFIED
Sensor10,ruim,251.593,251.706,0.11359,twenty,VIOLATED,SATISFIED
Sensor10,medio,252.104,252.214,0.10957,twenty,VIOLATED,SATISFIED
Sensor10,ruim,252.364,252.477,0.11318,twenty,VIOLATED,SATISFIED
Sensor10,ruim,252.619,252.735,0.11611,twenty,VIOLATED,SATISFIED
Sensor10,ruim,254.261,254.367,0.10643,twenty,VIOLATED,SATISFIED
Sensor10,medio,254.777,254.886,0.10958,twenty,VIOLATED,SATISFIED
Sensor10,ruim,254.904,255.011,0.10745,twenty,VIOLATED,SATISFIED
Sensor10,medio,255.279,255.398,0.11836,twenty,VIOLATED,SATISFIED
Sensor10,bom,255.703,255.828,0.12454,twenty,VIOLATED,SATISFIED
Sensor10,ruim,262.765,262.883,0.11799,twenty,VIOLATED,SATISFIED
Sensor10,medio,263.181,263.302,0.1207,twenty,VIOLATED,SATISFIED
Sensor10,ruim,264.181,264.3,0.11863,twenty,VIOLATED,SATISFIED
Sensor10,ruim,283.715,283.831,0.11666,twenty,VIOLATED,SATISFIED
Sensor10,medio,284.135,284.254,0.11949,twenty,VIOLATED,SATISFIED
Sensor10,medio,302.43,302.535,0.10508,twenty,VIOLATED,SATISFIED
Sensor10,bom,302.553,302.662,0.10952,twenty,VIOLATED,SATISFIED
Sensor10,ruim,316.267,316.395,0.12791,twenty,VIOLATED,SATISFIED
Sensor10,ruim,317.428,317.536,0.10723,twenty,VIOLATED,SATISFIED
Sensor10,bom,317.812,317.924,0.11157,twenty,VIOLATED,SATISFIED
Sensor10,medio,321.31,321.433,0.12339,twenty,VIOLATED,SATISFIED
Sensor10,ruim,321.597,321.721,0.12462,twenty,VIOLATED,SATISFIED
Sensor10,medio,322.029,322.153,0.12353,twenty,VIOLATED,SATISFIED
Sensor10,ruim,322.32,322.444,0.12394,twenty,VIOLATED,SATISFIED
Sensor10,ruim,323.182,323.307,0.12531,twenty,VIOLATED,SATISFIED
Sensor10,bom,323.476,323.598,0.12257,twenty,VIOLATED,SATISFIED
Sensor10,ruim,326.893,327.001,0.10814,twenty,VIOLATED,SATISFIED
Sensor10,ruim,328.06,328.173,0.11287,twenty,VIOLATED,SATISFIED
Sensor10,bom,328.191,328.303,0.11171,twenty,VIOLATED,SATISFIED
Sensor10,medio,333.474,333.589,0.11452,twenty,VIOLATED,SATISFIED
Sensor10,bom,334.393,334.501,0.10716,twenty,VIOLATED,SATISFIED
Sensor10,ruim,337.262,337.374,0.11167,twenty,VIOLATED,SATISFIED
Sensor10,medio,338.142,338.25,0.10738,twenty,VIOLATED,SATISFIED
Sensor10,ruim,338.886,338.993,0.10679,twenty,VIOLATED,SATISFIED
Sensor10,medio,339.259,339.369,0.10995,twenty,VIOLATED,SATISFIED
Sensor10,bom,340.122,340.228,0.10576,twenty,VIOLATED,SATISFIED
Sensor10,ruim,345.075,345.191,0.11581,twenty,VIOLATED,SATISFIED
Sensor10,ruim,345.466,345.573,0.10693,twenty,VIOLATED,SATISFIED
Sensor10,ruim,345.715,345.823,0.10834,twenty,VIOLATED,SATISFIED
Sensor10,ruim,350.384,350.499,0.11539,twenty,VIOLATED,SATISFIED
Sensor10,ruim,351.734,351.857,0.12242,twenty,VIOLATED,SATISFIED
Sensor10,ruim,352.156,352.283,0.12735,twenty,VIOLATED,SATISFIED
Sensor10,medio,352.594,352.715,0.12163,twenty,VIOLATED,SATISFIED
Sensor10,bom,353.291,353.409,0.11775,twenty,VIOLATED,SATISFIED
Sensor10,ruim,356.553,356.661,0.10711,twenty,VIOLATED,SATISFIED
Sensor10,ruim,356.804,356.913,0.10869,twenty,VIOLATED,SATISFIED
Sensor10,medio,363.716,363.83,0.11384,twenty,VIOLATED,SATISFIED
Sensor10,medio,363.987,364.1,0.11334,twenty,VIOLATED,SATISFIED
Sensor10,ruim,367.9,368.005,0.10514,twenty,VIOLATED,SATISFIED
Sensor10,ruim,369.169,369.283,0.11382,twenty,VIOLATED,SATISFIED
Sensor10,ruim,369.43,369.543,0.11231,twenty,VIOLATED,SATISFIED
Sensor10,ruim,372.075,372.185,0.11004,twenty,VIOLATED,SATISFIED
Sensor10,ruim,372.203,372.313,0.11046,twenty,VIOLATED,SATISFIED
Sensor10,ruim,372.735,372.844,0.10827,twenty,VIOLATED,SATISFIED
Sensor10,ruim,372.861,372.975,0.11352,twenty,VIOLATED,SATISFIED
Sensor10,ruim,372.992,373.102,0.10973,twenty,VIOLATED,SATISFIED
Sensor10,ruim,375.435,375.554,0.11823,twenty,VIOLATED,SATISFIED
Sensor10,ruim,375.857,375.982,0.12548,twenty,VIOLATED,SATISFIED
Sensor10,ruim,378.148,378.262,0.11377,twenty,VIOLATED,SATISFIED
Sensor10,ruim,378.417,378.524,0.10677,twenty,VIOLATED,SATISFIED
Sensor10,medio,378.917,379.03,0.11357,twenty,VIOLATED,SATISFIED
Sensor10,ruim,379.689,379.801,0.11163,twenty,VIOLATED,SATISFIED
Sensor10,ruim,388.346,388.467,0.12156,twenty,VIOLATED,SATISFIED
Sensor10,ruim,388.781,388.902,0.12106,twenty,VIOLATED,SATISFIED
Sensor10,ruim,394.059,394.183,0.12391,twenty,VIOLATED,SATISFIED
Sensor10,medio,396.061,396.171,0.11033,twenty,VIOLATED,SATISFIED
Sensor10,ruim,396.189,396.299,0.10972,twenty,VIOLATED,SATISFIED
Sensor10,bom,396.578,396.687,0.10912,twenty,VIOLATED,SATISFIED
Sensor10,ruim,398.226,398.342,0.11658,twenty,VIOLATED,SATISFIED
Sensor10,ruim,398.362,398.478,0.11619,twenty,VIOLATED,SATISFIED
Sensor10,ruim,400.358,400.478,0.12048,twenty,VIOLATED,SATISFIED
Sensor10,ruim,400.64,400.766,0.12684,twenty,VIOLATED,SATISFIED
Sensor10,bom,401.498,401.626,0.12768,twenty,VIOLATED,SATISFIED
Sensor10,medio,408.744,408.863,0.11898,twenty,VIOLATED,SATISFIED
Sensor10,ruim,409.334,409.455,0.12101,twenty,VIOLATED,SATISFIED
Sensor10,ruim,410.698,410.807,0.10908,twenty,VIOLATED,SATISFIED
Sensor10,ruim,411.974,412.094,0.11973,twenty,VIOLATED,SATISFIED
Sensor10,ruim,412.113,412.233,0.11978,twenty,VIOLATED,SATISFIED
Sensor10,ruim,412.897,413.003,0.10578,twenty,VIOLATED,SATISFIED
Sensor10,ruim,413.15,413.257,0.10711,twenty,VIOLATED,SATISFIED
Sensor10,ruim,419.288,419.413,0.12506,twenty,VIOLATED,SATISFIED
Sensor10,ruim,421.602,421.727,0.12431,twenty,VIOLATED,SATISFIED
Sensor10,ruim,421.747,421.875,0.12823,twenty,VIOLATED,SATISFIED
Sensor10,ruim,425.048,425.16,0.11153,twenty,VIOLATED,SATISFIED
Sensor10,medio,425.435,425.544,0.10859,twenty,VIOLATED,SATISFIED
Sensor10,ruim,426.45,426.565,0.11527,twenty,VIOLATED,SATISFIED
Sensor10,ruim,428.823,428.931,0.1085,twenty,VIOLATED,SATISFIED
Sensor10,ruim,429.196,429.303,0.1072,twenty,VIOLATED,SATISFIED
Sensor10,ruim,429.322,429.435,0.11289,twenty,VIOLATED,SATISFIED
Sensor10,medio,431.349,431.456,0.10693,twenty,VIOLATED,SATISFIED
Sensor10,bom,431.598,431.708,0.10926,twenty,VIOLATED,SATISFIED
Sensor10,ruim,434.61,434.73,0.11936,twenty,VIOLATED,SATISFIED
Sensor10,bom,436.286,436.407,0.12162,twenty,VIOLATED,SATISFIED
Sensor10,ruim,436.967,437.084,0.11703,twenty,VIOLATED,SATISFIED
Sensor10,ruim,439.103,439.214,0.11077,twenty,VIOLATED,SATISFIED
Sensor10,ruim,440.45,440.572,0.12259,twenty,VIOLATED,SATISFIED
Sensor10,ruim,442.006,442.127,0.12172,twenty,VIOLATED,SATISFIED
Sensor10,medio,442.286,442.405,0.11904,twenty,VIOLATED,SATISFIED
Sensor10,bom,442.567,442.684,0.11676,twenty,VIOLATED,SATISFIED
Sensor10,ruim,444.899,445.014,0.11464,twenty,VIOLATED,SATISFIED
Sensor10,medio,445.033,445.155,0.12184,twenty,VIOLATED,SATISFIED
Sensor10,medio,445.448,445.564,0.11671,twenty,VIOLATED,SATISFIED
Sensor10,ruim,445.981,446.096,0.1157,twenty,VIOLATED,SATISFIED
Sensor10,ruim,446.252,446.375,0.12241,twenty,VIOLATED,SATISFIED
Sensor10,medio,446.678,446.801,0.1229,twenty,VIOLATED,SATISFIED
Sensor10,ruim,446.82,446.934,0.11395,twenty,VIOLATED,SATISFIED
Sensor10,ruim,452.081,452.203,0.12214,twenty,VIOLATED,SATISFIED
Sensor10,ruim,452.49,452.606,0.11611,twenty,VIOLATED,SATISFIED
Sensor10,medio,452.625,452.746,0.12096,twenty,VIOLATED,SATISFIED
Sensor10,bom,452.902,453.021,0.11943,twenty,VIOLATED,SATISFIED
Sensor10,ruim,459.813,459.918,0.10501,twenty,VIOLATED,SATISFIED
Sensor10,ruim,460.189,460.297,0.10808,twenty,VIOLATED,SATISFIED
Sensor10,ruim,460.315,460.427,0.11264,twenty,VIOLATED,SATISFIED
Sensor10,medio,460.578,460.687,0.10932,twenty,VIOLATED,SATISFIED
Sensor10,ruim,462.207,462.317,0.1103,twenty,VIOLATED,SATISFIED
Sensor10,ruim,462.336,462.451,0.11498,twenty,VIOLATED,SATISFIED
Sensor10,ruim,462.47,462.585,0.11464,twenty,VIOLATED,SATISFIED
Sensor10,medio,462.603,462.718,0.11534,twenty,VIOLATED,SATISFIED
Sensor10,medio,467.136,467.246,0.11049,twenty,VIOLATED,SATISFIED
Sensor10,ruim,467.389,467.494,0.10504,twenty,VIOLATED,SATISFIED
Sensor10,medio,468.391,468.501,0.1098,twenty,VIOLATED,SATISFIED
Sensor10,medio,468.519,468.632,0.11271,twenty,VIOLATED,SATISFIED
Sensor10,ruim,476.1,476.21,0.10997,twenty,VIOLATED,SATISFIED
Sensor10,ruim,479.111,479.223,0.11125,twenty,VIOLATED,SATISFIED
Sensor10,ruim,479.859,479.973,0.11384,twenty,VIOLATED,SATISFIED
Sensor10,ruim,486.929,487.036,0.10782,twenty,VIOLATED,SATISFIED
Sensor10,medio,487.303,487.412,0.10915,twenty,VIOLATED,SATISFIED
Sensor10,ruim,489.457,489.571,0.11399,twenty,VIOLATED,SATISFIED
Sensor10,medio,490.614,490.728,0.11402,twenty,VIOLATED,SATISFIED
Sensor10,ruim,491.005,491.112,0.10686,twenty,VIOLATED,SATISFIED
Sensor10,medio,497.05,497.155,0.10493,twenty,VIOLATED,SATISFIED
Sensor10,ruim,497.422,497.527,0.10528,twenty,VIOLATED,SATISFIED
Sensor10,medio,497.544,497.651,0.10703,twenty,VIOLATED,SATISFIED
Sensor10,bom,497.792,497.9,0.10799,twenty,VIOLATED,SATISFIED
Sensor10,ruim,511.35,511.46,0.11038,twenty,VIOLATED,SATISFIED
Sensor10,ruim,511.861,511.969,0.10785,twenty,VIOLATED,SATISFIED
Sensor10,ruim,512.109,512.215,0.10524,twenty,VIOLATED,SATISFIED
Sensor10,ruim,513.974,514.084,0.10974,twenty,VIOLATED,SATISFIED
Sensor10,ruim,514.594,514.702,0.10774,twenty,VIOLATED,SATISFIED
Sensor10,ruim,514.97,515.077,0.10736,twenty,VIOLATED,SATISFIED
Sensor10,medio,518.982,519.095,0.11302,twenty,VIOLATED,SATISFIED
Sensor10,ruim,519.247,519.361,0.11401,twenty,VIOLATED,SATISFIED
Sensor10,ruim,524.937,525.044,0.1071,twenty,VIOLATED,SATISFIED
Sensor10,ruim,525.568,525.677,0.10874,twenty,VIOLATED,SATISFIED
Sensor10,ruim,525.694,525.805,0.11057,twenty,VIOLATED,SATISFIED
Sensor10,ruim,528.218,528.33,0.11218,twenty,VIOLATED,SATISFIED
Sensor10,ruim,528.478,528.588,0.10933,twenty,VIOLATED,SATISFIED
Sensor10,medio,529.119,529.229,0.10945,twenty,VIOLATED,SATISFIED
Sensor10,ruim,529.374,529.484,0.10954,twenty,VIOLATED,SATISFIED
Sensor10,medio,529.502,529.613,0.11152,twenty,VIOLATED,SATISFIED
Sensor10,medio,529.764,529.876,0.11218,twenty,VIOLATED,SATISFIED
Sensor10,medio,530.67,530.78,0.11084,twenty,VIOLATED,SATISFIED
Sensor10,medio,530.93,531.037,0.10719,twenty,VIOLATED,SATISFIED
Sensor10,ruim,533.186,533.292,0.10676,twenty,VIOLATED,SATISFIED
Sensor10,medio,533.935,534.041,0.10526,twenty,VIOLATED,SATISFIED
Sensor10,medio,536.93,537.038,0.10775,twenty,VIOLATED,SATISFIED
Sensor10,ruim,537.303,537.411,0.10758,twenty,VIOLATED,SATISFIED
Sensor10,medio,537.563,537.676,0.11289,twenty,VIOLATED,SATISFIED
Sensor10,bom,537.694,537.803,0.10946,twenty,VIOLATED,SATISFIED
Sensor10,ruim,540.072,540.183,0.11082,twenty,VIOLATED,SATISFIED
Sensor10,medio,540.459,540.569,0.11019,twenty,VIOLATED,SATISFIED
Sensor10,ruim,541.728,541.839,0.1109,twenty,VIOLATED,SATISFIED
Sensor10,medio,542.237,542.35,0.11264,twenty,VIOLATED,SATISFIED
Sensor10,ruim,546.49,546.596,0.10552,twenty,VIOLATED,SATISFIED
Sensor10,medio,546.862,546.978,0.11517,twenty,VIOLATED,SATISFIED
Sensor10,medio,547.258,547.366,0.10808,twenty,VIOLATED,SATISFIED
Sensor10,ruim,554.103,554.212,0.1086,twenty,VIOLATED,SATISFIED
Sensor10,ruim,554.23,554.346,0.11568,twenty,VIOLATED,SATISFIED
Sensor10,ruim,571.231,571.364,0.13277,twenty,VIOLATED,SATISFIED
Sensor11,ruim,25.7582,25.8357,0.07746,twenty,SATISFIED,SATISFIED
Sensor11,ruim,27.7586,27.8355,0.07694,twenty,SATISFIED,SATISFIED
Sensor11,medio,27.8595,27.9361,0.07662,twenty,SATISFIED,SATISFIED
Sensor11,ruim,29.658,29.7361,0.07815,twenty,SATISFIED,SATISFIED
Sensor11,ruim,29.9588,30.0363,0.07747,twenty,SATISFIED,SATISFIED
